Memory Stats

Group, Name, MB, KB, Bytes
ROM::*libc.a:readr.o, gText_NumberItem_HM, 0, 0, 1
ROM::*libc.a:readr.o, gText_Decoration, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Collection, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Locomotive, 0, 0, 1
ROM::*libc.a:readr.o, gText_MultiLink2, 0, 0, 1
ROM::*libc.a:readr.o, gText_HiddenMoves7, 0, 0, 1
ROM::*libc.a:readr.o, gText_OpenLevel3, 0, 0, 1
ROM::*libc.a:readr.o, gText_EliteFourMatchCallDesc, 0, 0, 1
ROM::*libc.a:readr.o, gText_NoWeather, 0, 0, 1
ROM::*libc.a:readr.o, gText_NavelRock, 0, 0, 1
ROM::*libc.a:readr.o, gText_HiddenMoves6, 0, 0, 1
ROM::*libc.a:readr.o, gText_MrBriney, 0, 0, 1
ROM::*libc.a:readr.o, gText_BlueShard, 0, 0, 1
ROM::*libc.a:readr.o, gText_OpenLevel, 0, 0, 1
ROM::*libc.a:readr.o, gText_HiddenMoves5, 0, 0, 1
ROM::*libc.a:readr.o, gText_HiddenMoves4, 0, 0, 1
ROM::*libc.a:readr.o, gText_HiddenMoves3, 0, 0, 1
ROM::*libc.a:readr.o, gText_BattleBag2, 0, 0, 1
ROM::*libc.a:readr.o, gText_TowerInfo, 0, 0, 1
ROM::*libc.a:readr.o, gText_BattlePts, 0, 0, 1
ROM::*libc.a:readr.o, gText_BunnyHops, 0, 0, 1
ROM::*libc.a:readr.o, gText_GlassDesk, 0, 0, 1
ROM::*libc.a:readr.o, gText_HiddenMoves2, 0, 0, 1
ROM::*libc.a:readr.o, gText_HoldItems, 0, 0, 1
ROM::*libc.a:readr.o, gText_HiddenMoves1, 0, 0, 1
ROM::*libc.a:readr.o, gText_OpenLevel2, 0, 0, 1
ROM::*libc.a:readr.o, gText_BlueFlute2, 0, 0, 1
ROM::*libc.a:readr.o, gText_TwoStyles, 0, 0, 1
ROM::*libc.a:readr.o, gText_JoinAdventure, 0, 0, 1
ROM::*libc.a:readr.o, gText_HostAdventure, 0, 0, 1
ROM::*libc.a:readr.o, gText_UnionRoomChatKeyboard_Emoji8, 0, 0, 1
ROM::*libc.a:readr.o, gText_MultiLink, 0, 0, 1
ROM::*libc.a:readr.o, gText_StatusRoute, 0, 0, 1
ROM::*libc.a:readr.o, gText_MatchCallTriathlete_Katelyn_Intro2, 0, 0, 1
ROM::*libc.a:readr.o, gText_BattleBag, 0, 0, 1
ROM::*libc.a:readr.o, gText_MoveEffective, 0, 0, 1
ROM::*libc.a:readr.o, gText_UnionRoomChatKeyboard_Emoji1, 0, 0, 1
ROM::*libc.a:readr.o, gText_UnionRoomChatKeyboard_Emoji2, 0, 0, 1
ROM::*libc.a:readr.o, gText_UnionRoomChatKeyboard_Emoji3, 0, 0, 1
ROM::*libc.a:readr.o, gText_HeavyRain, 0, 0, 1
ROM::*libc.a:readr.o, gText_UnionRoomChatKeyboard_Emoji5, 0, 0, 1
ROM::*libc.a:readr.o, gText_JoinGroup, 0, 0, 1
ROM::*libc.a:readr.o, gText_UnionRoomChatKeyboard_Emoji7, 0, 0, 1
ROM::*libc.a:readr.o, gText_Controls, 0, 0, 1
ROM::*libc.a:readr.o, gText_UnionRoomChatKeyboard_Emoji9, 0, 0, 1
ROM::*libc.a:readr.o, gText_SafariZoneMenu, 0, 0, 1
ROM::*libc.a:readr.o, gText_TateLizaMatchCallDesc, 0, 0, 1
ROM::*libc.a:readr.o, gText_BlueFlute, 0, 0, 1
ROM::*libc.a:readr.o, gText_HiddenMoves9, 0, 0, 1
ROM::*libc.a:readr.o, gText_HiddenMoves8, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Frontier, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_KthxBye, 0, 0, 1
ROM::*libc.a:readr.o, gText_1MinutePlus, 0, 0, 1
ROM::*libc.a:readr.o, gText_99TimesPlus, 0, 0, 1
ROM::*libc.a:readr.o, gText_SkipAhead, 0, 0, 1
ROM::*libc.a:readr.o, gText_DifficultyPresetHard, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatGroupName_Adjectives, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_AsMuchAs, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Disappoint, 0, 0, 1
ROM::*libc.a:readr.o, gText_DifficultyOverLvl, 0, 0, 1
ROM::*libc.a:readr.o, gText_SoundMono, 0, 0, 1
ROM::*libc.a:readr.o, gText_F700Players, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_AltColor, 0, 0, 1
ROM::*libc.a:readr.o, gText_FrameType, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Understood, 0, 0, 1
ROM::*libc.a:readr.o, gText_AutoRunHold, 0, 0, 1
ROM::*libc.a:readr.o, gText_DifficultyPresetEasy, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_ATinyBit, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Incredible, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Intimidate, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Absolutely, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_HugePower, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Invincible, 0, 0, 1
ROM::*libc.a:readr.o, gText_F701Players, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_HereItIs, 0, 0, 1
ROM::*libc.a:readr.o, gText_RogueDebug_WildCount, 0, 0, 1
ROM::*libc.a:readr.o, gText_RogueDebug_PlayerLvl, 0, 0, 1
ROM::*libc.a:readr.o, gText_NumBP, 0, 0, 1
ROM::*libc.a:readr.o, gText_TextSpeed, 0, 0, 1
ROM::*libc.a:readr.o, gText_Zinc1BP, 0, 0, 1
ROM::*libc.a:readr.o, gText_Iron1BP, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_BelongsTo, 0, 0, 1
ROM::*libc.a:readr.o, gText_YourName, 0, 0, 1
ROM::*libc.a:readr.o, gText_RogueDebug_WildLvl, 0, 0, 1
ROM::*libc.a:readr.o, gText_QuestLogOverviewCompleted, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_TooStrong, 0, 0, 1
ROM::*libc.a:readr.o, gText_RogueDebug_ItemCount, 0, 0, 1
ROM::*libc.a:readr.o, gText_RogueDebug_TrainerCount, 0, 0, 1
ROM::*libc.a:readr.o, gText_MoveRelearnerAndPoof, 0, 0, 1
ROM::*libc.a:readr.o, gText_TextSpeedSlow, 0, 0, 1
ROM::*libc.a:readr.o, gText_TextSpeedMid, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_ShadowTag, 0, 0, 1
ROM::*libc.a:readr.o, gText_QuestLogMarkerRepeatable, 0, 0, 1
ROM::*libc.a:readr.o, gText_QuestLogTitleRepeatable, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_YeahYeah, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_FlameBody, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_WellThen, 0, 0, 1
ROM::*libc.a:readr.o, gText_Smartness, 0, 0, 1
ROM::*libc.a:readr.o, gText_F702Players, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Appreciate, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Soundproof, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_WhatsUpQues, 0, 0, 1
ROM::*libc.a:readr.o, gText_TimeBoard, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Understand, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_OiOiOi, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_SwiftSwim, 0, 0, 1
ROM::*libc.a:readr.o, gText_ChallengeQuestionMark, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_ClearBody, 0, 0, 1
ROM::*libc.a:readr.o, gText_Var1Players, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_RoughSkin, 0, 0, 1
ROM::*libc.a:readr.o, gJPText_WhatIsTheQuizAnswer, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_EarlyBird, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_CloudNine, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_CountOn, 0, 0, 1
ROM::*libc.a:readr.o, gText_TheImage, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Illuminate, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_PurePower, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_WhenIWin, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatGroupName_Conditions, 0, 0, 1
ROM::*libc.a:readr.o, gText_Toughness, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_LetMeWin, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_TrumpCard, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_ArenaTrap, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_FlashFire, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_HeyThere, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_CuteCharm, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_WaterVeil, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_SandVeil, 0, 0, 1
ROM::*libc.a:readr.o, gText_Sandstorm, 0, 0, 1
ROM::*libc.a:readr.o, gText_Peekaboo, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_HereGoes, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Listening, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_TheyWere, 0, 0, 1
ROM::*libc.a:readr.o, gText_QuestLogOverviewUnlocked, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Apologize, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_ThankYou, 0, 0, 1
ROM::*libc.a:readr.o, gText_Colosseum, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_IfILose, 0, 0, 1
ROM::*libc.a:readr.o, gText_BlueTent, 0, 0, 1
ROM::*libc.a:readr.o, gText_TimesVar1, 0, 0, 1
ROM::*libc.a:readr.o, gText_MatchCallSwimmer_Jenny_Strategy, 0, 0, 1
ROM::*libc.a:readr.o, gText_Seafloor2, 0, 0, 1
ROM::*libc.a:readr.o, gText_HeldItem, 0, 0, 1
ROM::*libc.a:readr.o, gText_DifficultyBagWipe, 0, 0, 1
ROM::*libc.a:readr.o, gJPText_MysteryGift, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_ExcuseMe, 0, 0, 1
ROM::*libc.a:readr.o, gNoEscapeStringIds, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Offensive, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatGroupName_Lifestyle, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Surrender, 0, 0, 1
ROM::*libc.a:readr.o, gText_Satisfied, 0, 0, 1
ROM::*libc.a:readr.o, gText_GameTime, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_TakeThat, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_CantWin, 0, 0, 1
ROM::*libc.a:readr.o, gText_Challenge, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_OwnTempo, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_KelpsyBerry, 0, 0, 1
ROM::*libc.a:readr.o, gMissStringIds, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Challenge, 0, 0, 1
ROM::*libc.a:readr.o, gText_SwapAll, 0, 0, 1
ROM::*libc.a:readr.o, gText_SwapOne, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Oblivious, 0, 0, 1
ROM::*libc.a:readr.o, gLeechSeedStringIds, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatGroupName_Greetings, 0, 0, 1
ROM::*libc.a:readr.o, gShadowVerticalOffsets, 0, 0, 1
ROM::*libc.a:readr.o, src/field_effect_helpers.o, 0, 0, 1
ROM::*libc.a:readr.o, gPartyStatusHealStringIds, 0, 0, 1
ROM::*libc.a:readr.o, gInobedientStringIds, 0, 0, 1
ROM::*libc.a:readr.o, gText_Paralysis, 0, 0, 1
ROM::*libc.a:readr.o, gText_Confusion, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_Protein, 0, 0, 1
ROM::*libc.a:readr.o, gText_Key_Items, 0, 0, 1
ROM::*libc.a:readr.o, gText_AutoRun, 0, 0, 1
ROM::*libc.a:readr.o, gText_TimeOfDay, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Toughness, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_EnergyPowder, 0, 0, 1
ROM::*libc.a:readr.o, gText_BattleSceneOff, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_EnergyRoot, 0, 0, 1
ROM::*libc.a:readr.o, gText_BattleStyleSet, 0, 0, 1
ROM::*libc.a:readr.o, gText_TextNicknameAsk, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_RevivalHerb, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_HPUp, 0, 0, 1
ROM::*libc.a:readr.o, gText_TMs_Hms, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_Iron, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_Carbos, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_Calcium, 0, 0, 1
ROM::*libc.a:readr.o, gText_RedShard, 0, 0, 1
ROM::*libc.a:readr.o, gText_ButtonTypeLEqualsA, 0, 0, 1
ROM::*libc.a:readr.o, gText_Excellent2, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_RareCandy, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_ShedSkin, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_Zinc, 0, 0, 1
ROM::*libc.a:readr.o, gText_RedFlute2, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Beautiful, 0, 0, 1
ROM::*libc.a:readr.o, gPCText_Scenery2, 0, 0, 1
ROM::*libc.a:readr.o, gPCText_Scenery1, 0, 0, 1
ROM::*libc.a:readr.o, gText_ContestLady_Smartness, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Adventure, 0, 0, 1
ROM::*libc.a:readr.o, gText_RedPokeblock, 0, 0, 1
ROM::*libc.a:readr.o, gPCText_Wallpaper, 0, 0, 1
ROM::*libc.a:readr.o, gText_BerryTag, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_RockHead, 0, 0, 1
ROM::*libc.a:readr.o, gBerryFirmnessString_VeryHard, 0, 0, 1
ROM::*libc.a:readr.o, gBerryFirmnessString_VerySoft, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Yesterday, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Wednesday, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Beginning, 0, 0, 1
ROM::*libc.a:readr.o, gPCText_Scenery3, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Nighttime, 0, 0, 1
ROM::*libc.a:readr.o, gText_FourEllipsesExclamation, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_ThoseAre, 0, 0, 1
ROM::*libc.a:readr.o, gText_NumberItem_TMBerry, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_ComeOver, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Happiness, 0, 0, 1
ROM::*libc.a:readr.o, gText_TossItem, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Wandering, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Anywhere, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Smartness, 0, 0, 1
ROM::*libc.a:readr.o, gText_TMHMPocket, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Spiraling, 0, 0, 1
ROM::*libc.a:readr.o, gText_NotAble2, 0, 0, 1
ROM::*libc.a:readr.o, gText_MrStoneMatchCallName, 0, 0, 1
ROM::*libc.a:readr.o, gText_TheQuizColon, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Excellent, 0, 0, 1
ROM::*libc.a:readr.o, gText_Interview, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_GrepaBerry, 0, 0, 1
ROM::*libc.a:readr.o, gText_F700sQuiz, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_HondewBerry, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Expensive, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Different, 0, 0, 1
ROM::*libc.a:readr.o, gText_Coolness, 0, 0, 1
ROM::*libc.a:readr.o, gText_Cuteness, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_QualotBerry, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Emerald, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Important, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Disappear, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Allowance, 0, 0, 1
ROM::*libc.a:readr.o, gPCText_PolkaDot, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Satisfied, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_ThickFat, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_RainDish, 0, 0, 1
ROM::*libc.a:readr.o, gText_VeryGood, 0, 0, 1
ROM::*libc.a:readr.o, gText_Excellent, 0, 0, 1
ROM::*libc.a:readr.o, gText_TheWorst, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Spectator, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_AllRight, 0, 0, 1
ROM::*libc.a:readr.o, gText_ContestLady_Toughness, 0, 0, 1
ROM::*libc.a:readr.o, gText_RunScore, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_YesSirExcl, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Something, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Naturally, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_1HitKOExcl, 0, 0, 1
ROM::*libc.a:readr.o, gText_Petalburg, 0, 0, 1
ROM::*libc.a:readr.o, gText_Slateport, 0, 0, 1
ROM::*libc.a:readr.o, gText_BoxName, 0, 0, 1
ROM::*libc.a:readr.o, gMenuText_CheckTag, 0, 0, 1
ROM::*libc.a:readr.o, gText_DoubleKO, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Recommend, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Happening, 0, 0, 1
ROM::*libc.a:readr.o, gJPText_PlayersXPokemon, 0, 0, 1
ROM::*libc.a:readr.o, gText_DexHoennTitle, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_PomegBerry, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Gwahahaha, 0, 0, 1
ROM::*libc.a:readr.o, gText_Lightning, 0, 0, 1
ROM::*libc.a:readr.o, gText_BattleMon, 0, 0, 1
ROM::*libc.a:readr.o, gText_ThankYou, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_WroooaarExcl, 0, 0, 1
ROM::*libc.a:readr.o, gText_UnkHeight, 0, 0, 1
ROM::*libc.a:readr.o, gDeadBerryTreeObjectEventGraphicsIdTable, 0, 0, 1
ROM::*libc.a:readr.o, gText_TheField, 0, 0, 1
ROM::*libc.a:readr.o, gText_WinonaMatchCallDesc, 0, 0, 1
ROM::*libc.a:readr.o, gText_RedFlute, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_IsntItQues, 0, 0, 1
ROM::*libc.a:readr.o, gText_MoveRelearnerAccuracy, 0, 0, 1
ROM::*libc.a:readr.o, gText_MoveRelearnerTeachMoveConfirm, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Fantastic, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Destroyed, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Seriously, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Evolution, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Voracious, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_LikelyTo, 0, 0, 1
ROM::*libc.a:readr.o, gText_CloseBag, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_AirLock, 0, 0, 1
ROM::*libc.a:readr.o, gText_Accuracy2, 0, 0, 1
ROM::*libc.a:readr.o, gText_Register, 0, 0, 1
ROM::*libc.a:readr.o, gText_LButton, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Sapphire, 0, 0, 1
ROM::*libc.a:readr.o, gText_ExpandedPlaceholder_Sapphire, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Forecast, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Fighting, 0, 0, 1
ROM::*libc.a:readr.o, gText_NextLv, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Cuteness, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_RunAway, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Overgrow, 0, 0, 1
ROM::*libc.a:readr.o, gText_Deselect, 0, 0, 1
ROM::*libc.a:readr.o, gText_TheShop, 0, 0, 1
ROM::*libc.a:readr.o, gText_MedicinePocket, 0, 0, 1
ROM::*libc.a:readr.o, gText_UnionRoomChatKeyboard_Emoji4, 0, 0, 1
ROM::*libc.a:readr.o, gText_MatchCallCooltrainer_Cristin_Intro2, 0, 0, 1
ROM::*libc.a:readr.o, gText_MainMenuContinue, 0, 0, 1
ROM::*libc.a:readr.o, gMenuText_Deselect, 0, 0, 1
ROM::*libc.a:readr.o, gText_MainMenuNewGame, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_KeenEye, 0, 0, 1
ROM::*libc.a:readr.o, gText_StatusSeasonSpring, 0, 0, 1
ROM::*libc.a:readr.o, gText_StatusSeasonSummer, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Coolness, 0, 0, 1
ROM::*libc.a:readr.o, gText_StatusSeasonAutumn, 0, 0, 1
ROM::*libc.a:readr.o, gText_NotAble, 0, 0, 1
ROM::*libc.a:readr.o, gText_AButton, 0, 0, 1
ROM::*libc.a:readr.o, gText_BButton, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Electric, 0, 0, 1
ROM::*libc.a:readr.o, gText_SendOut, 0, 0, 1
ROM::*libc.a:readr.o, gText_RButton, 0, 0, 1
ROM::*libc.a:readr.o, gText_Rename, 0, 0, 1
ROM::*libc.a:readr.o, gText_Coins, 0, 0, 1
ROM::*libc.a:readr.o, gMenuText_Register, 0, 0, 1
ROM::*libc.a:readr.o, gText_NoEntry, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Misheard, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Treasure, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Dislikes, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Festival, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Vacation, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Tomorrow, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Sometime, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Downcast, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Saturday, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Thursday, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Lonesome, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Software, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_ThatWas, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Confused, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Opposite, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Ticklish, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Twirling, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Hopeless, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Drooling, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Exciting, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Shredded, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_TooLate, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Question, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Together, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Momentum, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Approved, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Fabulous, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_NonStop, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Lukewarm, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Weakened, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_WakesUp, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Ignorant, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Couldnt, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Wireless, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Romantic, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Defeated, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Negative, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Surprise, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Terrible, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Disaster, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Shopping, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Complete, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Magazine, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Strategy, 0, 0, 1
ROM::*libc.a:readr.o, gText_DifficultyExpAll, 0, 0, 1
ROM::*libc.a:readr.o, gText_DifficultyTrainers, 0, 0, 1
ROM::*libc.a:readr.o, gText_QuestLogTitleInactive, 0, 0, 1
ROM::*libc.a:readr.o, gText_QuestLogTitleComplete, 0, 0, 1
ROM::*libc.a:readr.o, gText_QuestLogTitleRewardShinyPokemon, 0, 0, 1
ROM::*libc.a:readr.o, gText_CampaignHofTitle, 0, 0, 1
ROM::*libc.a:readr.o, gText_RogueDebug_AdvCount, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_HealPowder, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_PPUp, 0, 0, 1
ROM::*libc.a:readr.o, gItemEffect_PPMax, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Received, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_NoMatch, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_IfIWin, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_MatchUp, 0, 0, 1
ROM::*libc.a:readr.o, gEasyChatWord_Immunity, 0, 0, 1
